category,id,lat,lng,location,name,subCategory,reviews,Cost
accommodation,9732,41.86559,12.531575,Rome,Last Minute Tour,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9732,166
accommodation,9861,41.89862764,12.55984137,Rome,7th Level Of HELL,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9861,108
accommodation,9921,41.88997848,12.4947381,Rome,2nd Floor,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9921,157
accommodation,9998,41.8659655,12.55226612,Rome,L'Attico,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9998,148
accommodation,10004,41.88596895,12.56810188,Rome,The Roman Portrait,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10004,136
accommodation,10065,41.89868518,12.4330961,Rome,Casa Lory,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10065,185
accommodation,10227,41.97759193,12.50699694,Rome,Рим,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10227,153
accommodation,10286,41.89199829,12.53242874,Rome,Pascià Room&Breakfest in Rome,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10286,131
accommodation,10397,41.869804,12.525789,Rome,Davila 25,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10397,166
accommodation,10432,41.79581084,12.528534,Rome,Aeroporto Militare Guidonia Montecelio,Building,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10432,116
accommodation,10659,41.9116116,12.4538298,Rome,Bed&Breakfast Almes,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10659,119
accommodation,10752,41.930378,12.42674,Rome,Istituto Adorazione Del Sacro Cuore,Hostel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10752,169
accommodation,10792,41.85267537,12.4974648,Rome,I Viaggi Di Sildan,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10792,137
accommodation,10866,41.86126783,12.63598267,Rome,Best Western #408,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10866,140
accommodation,10915,41.93491217,12.52813067,Rome,Viaggi Di Nerone,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10915,122
accommodation,10934,41.838745,12.62419,Rome,Travel Agency,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10934,179
accommodation,10996,41.89781955,12.46410856,Rome,Lungotevere Gianicolense,Resort,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10996,177
accommodation,11035,41.898923,12.432851,Rome,Casa Vacanze Bdo Ubaldi 15,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11035,136
accommodation,11039,41.971134,12.434444,Rome,Cassia Travel,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11039,177
accommodation,11059,41.892441,12.426154,Rome,Casa per Ferie Domus Nascimbeni,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11059,133
accommodation,11064,41.80148561,12.58264934,Rome,Centro Operativo Aeromobili del CFS - Aeroporto di Ciampino,Military Base,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11064,138
accommodation,11312,41.949465,12.546082,Rome,Caesartour,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11312,180
accommodation,11411,41.78595834,12.49969935,Rome,all ways,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11411,143
accommodation,11424,41.8853,12.4292,Rome,B Il Castelletto Hotel,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11424,155
accommodation,11437,41.85676623,12.56727728,Rome,Vacanze del Sole,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11437,132
accommodation,11441,41.87133667,12.52695429,Rome,"Agenzia viaggi ""e vado""",Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11441,150
accommodation,11575,41.85555303,12.48218814,Rome,Casa di Tullio @ Roma,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11575,170
accommodation,11633,41.93696594,12.53406811,Rome,ItalicaInTour,Travel  Transport,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11633,186
accommodation,11647,41.90537038,12.44452606,Rome,AmmiragliRooms,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11647,170
accommodation,11713,41.861288,12.452441,Rome,Florlanini Flats,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11713,109
accommodation,11751,41.92408752,12.51736069,Rome,Domus Agnese,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11751,138
accommodation,11761,41.91361494,12.61782842,Rome,Hotel Bernerhof @Switzerland ^^,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=11761,157
accommodation,12017,41.8979268,12.43863182,Rome,Nonni @ San Carlo,Resort,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12017,130
accommodation,12161,41.89270992,12.45774508,Rome,Bed & breakfast Carpe Diem,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12161,191
accommodation,12226,42.07037413,12.33547364,Rome,Casale delle Mimose,Bed  Breakfast,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12226,184
