category,id,lat,lng,location,name,subCategory,reviews,Cost
attraction,37183,51.548677,-0.076411,London,Servant Jazz Quarters,Music Venue,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37183,17
attraction,37184,51.535068,-0.033131,London,The Eleanor Arms - Shepherd Neame,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37184,49
attraction,37185,51.536806,-0.142368,London,Crown and Goose,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37185,53
attraction,37189,51.58647,-0.002446,London,The Plough,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37189,39
attraction,37197,51.537741,-0.144882,London,The Earl of Camden,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37197,59
attraction,37206,51.536009,-0.10358,London,Ladybird,Cocktail Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37206,48
attraction,37207,51.506031,-0.088156,London,The Barrowboy and Banker,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37207,28
attraction,37212,51.520841,-0.051284,London,Genesis Cinema,Movie Theater,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37212,51
attraction,37221,51.503438,-0.07949,London,The Bridge Lounge,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37221,40
attraction,37227,51.51268,-0.187699,London,Bayswater Arms,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37227,22
attraction,37229,51.51184,-0.137094,London,Graphic,Cocktail Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37229,29
attraction,37232,51.50125,-0.107449,London,Stage Door,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37232,32
attraction,37234,51.500096,-0.091429,London,Royal Oak,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37234,60
attraction,37246,51.517052,-0.150724,London,Coach Makers,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37246,52
attraction,37247,51.595068,-0.107996,London,Cineworld,Movie Theater,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37247,23
attraction,37250,51.469461,-0.085959,London,Grove Chapel,Church,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37250,22
attraction,37254,51.490122,0.01236,London,Odeon,Movie Theater,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37254,25
attraction,37255,51.460569,-0.169149,London,The Duck,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37255,32
attraction,37258,51.49342,-0.192548,London,Kings Head,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37258,39
attraction,37259,51.517471,-0.137193,London,Sanderson Hotel,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37259,58
attraction,37265,51.540454,-0.108439,London,The Drapers Arms,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37265,51
attraction,37267,51.460639,-0.30633,London,The Prince's Head,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37267,57
attraction,37280,51.412096,-0.300386,London,Odeon,Multiplex,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37280,42
attraction,37281,51.497485,-0.081088,London,Shortwave Films,Indie Movie Theater,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37281,58
attraction,37284,51.463341,-0.115737,London,SW9 Bar,Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37284,36
attraction,37302,51.559111,-0.074723,London,The White Hart,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37302,36
attraction,37308,51.492147,-0.192769,London,Courtfield (Taylor Walker),Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37308,41
attraction,37309,51.494416,-0.210382,London,Cumberland Arms,Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37309,43
attraction,37311,51.460822,-0.166393,London,The Goat,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37311,58
attraction,37320,51.515737,-0.188297,London,The Redan,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37320,19
attraction,37322,51.499665,-0.131977,London,The Sanctuary House Hotel,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37322,31
attraction,37323,51.474694,-0.166508,London,Prince of Wales,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37323,51
attraction,37324,51.520994,-0.184214,London,The Bridge House,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37324,48
attraction,37326,51.541336,-0.15334,London,Lansdowne Pub,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37326,23
attraction,37336,51.503137,-0.116881,London,The Slug and Lettuce,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37336,28
attraction,37337,51.578963,0.171447,London,Mawney Arms,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37337,52
attraction,37341,51.520652,-0.073568,London,Corbet Place,Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37341,28
attraction,37347,51.530079,-0.069551,London,Nelson's Head,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37347,44
attraction,37348,51.472668,-0.200308,London,Aragon House,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37348,38
attraction,37350,51.515404,-0.191306,London,Westbourne House,Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37350,40
attraction,37360,51.507193,-0.125498,London,The Sherlock Holmes,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37360,39
attraction,37361,51.518156,-0.125985,London,Museum Tavern,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37361,33
attraction,37373,51.571053,0.033628,London,Wanstead Golf Course,Golf Course,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37373,15
attraction,37383,51.530346,-0.185566,London,The Elgin,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37383,21
attraction,37384,51.610045,-0.201467,London,Finchley Golf Club,Golf Course,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37384,30
attraction,37402,51.515314,-0.142025,London,Oxford Circus,Plaza,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37402,25
attraction,37403,51.504304,-0.090721,London,The Slug and Lettuce,Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37403,59
attraction,37404,51.517014,-0.173075,London,The Fountains Abbey,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37404,25
attraction,37407,51.608741,-0.127262,London,The Ranelagh,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37407,27
attraction,37414,51.403237,-0.308103,London,River @ Kingston,Park,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37414,41
attraction,37416,51.524282,-0.124815,London,Marquis Cornwallis,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37416,37
attraction,37418,51.488088,-0.277478,London,Madam Charlie's,Strip Club,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37418,48
attraction,37421,51.508658,-0.198063,London,Coronet Cinema,Movie Theater,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37421,40
attraction,37422,51.545544,-0.16279,London,The Washington,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37422,36
attraction,37425,51.524741,-0.071607,London,Casa Blue,Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37425,33
attraction,37429,51.491685,-0.192111,London,The Blackbird,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37429,43
attraction,37432,51.426053,-0.165868,London,The Antelope,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37432,22
attraction,37436,51.552349,-0.07127,London,Shacklewell Arms,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37436,37
attraction,37437,51.544035,-0.065646,London,The Prince Arthur,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37437,19
attraction,37438,51.426626,-0.166715,London,The Tramshed,Nightclub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37438,22
attraction,37442,51.463839,-0.141066,London,The Sun,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37442,15
attraction,37447,51.549516,-0.220343,London,The Queensbury,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37447,33
attraction,37451,51.503185,-0.076621,London,The Bridge House,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37451,15
attraction,37452,51.413815,0.007451,London,"Abbaye, Bromley",Wine Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37452,52
attraction,37455,51.672225,-0.023135,London,Enfield Town Club,Arcade,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37455,19
attraction,37458,51.518884,-0.164539,London,The Larrik,Gastropub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37458,56
attraction,37482,51.494128,-0.060645,London,City Hope Church,Church,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37482,36
attraction,37488,51.51687,-0.073136,London,The Princess Alice,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37488,42
attraction,37496,51.535938,-0.139631,London,Belushi's,Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37496,55
attraction,37497,51.463854,-0.141463,London,The Prince of Wales,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37497,32
attraction,37498,51.483417,0.007899,London,The Vanbrugh,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37498,29
attraction,37500,51.387611,-0.294271,London,Fishponds Park,Park,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37500,45
attraction,37505,51.454836,-0.339675,London,Twickenham Marriott Hotel,Hotel,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37505,45
attraction,37510,51.46259,-0.302382,London,O'Neill's,Bar,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37510,20
attraction,37518,51.505007,-0.089169,London,Bunch of Grapes,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37518,59
attraction,37521,51.514725,-0.100121,London,Paternoster Square,Plaza,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37521,30
attraction,37527,51.489733,-0.13154,London,The White Swan,Pub,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37527,30
